time_key,system_key,team_key,target_resolution_hours,actual_resolution_hours,sla_breach_percentage
245,43,3,24.0,24.69,0.17
275,43,3,24.0,23.89,0.25
306,43,3,24.0,18.89,0.22
336,43,3,24.0,25.73,0.17
367,43,3,24.0,19.39,0.46
398,43,3,24.0,25.4,0.46
426,43,3,24.0,22.21,0.34
457,43,3,24.0,18.89,0.2
487,43,3,24.0,24.17,0.6
518,43,3,24.0,18.4,0.19
548,43,3,24.0,21.59,1.09
579,43,3,24.0,18.72,0.33
610,43,3,24.0,20.47,0.34
640,43,3,24.0,24.81,0.21
671,43,3,24.0,24.41,1.36
701,43,3,24.0,21.41,1.24
1,43,4,24.0,21.67,0.22
32,43,4,24.0,20.03,0.18
61,43,4,24.0,20.65,0.57
92,43,4,24.0,22.06,0.66
122,43,4,24.0,22.9,0.17
153,43,4,24.0,23.46,0.34
183,43,4,24.0,25.23,0.64
214,43,4,24.0,21.37,0.67
245,43,4,24.0,21.65,0.19
275,43,4,24.0,20.06,0.23
306,43,4,24.0,21.57,0.12
336,43,4,24.0,19.7,0.66
367,43,4,24.0,21.38,0.12
398,43,4,24.0,23.32,0.62
426,43,4,24.0,24.53,0.53
457,43,4,24.0,21.97,0.84
487,43,4,24.0,24.34,0.72
518,43,4,24.0,24.86,0.25
548,43,4,24.0,23.27,0.16
579,43,4,24.0,25.52,0.38
610,43,4,24.0,25.45,0.74
640,43,4,24.0,25.14,0.22
671,43,4,24.0,18.29,0.84
701,43,4,24.0,18.78,0.97
1,43,5,24.0,19.98,1.28
32,43,5,24.0,22.48,0.21
61,43,5,24.0,25.31,0.27
92,43,5,24.0,20.35,1.02
122,43,5,24.0,24.38,0.74
153,43,5,24.0,20.52,0.91
183,43,5,24.0,19.79,0.34
214,43,5,24.0,24.94,0.78
245,43,5,24.0,24.93,1.07
275,43,5,24.0,24.25,0.63
306,43,5,24.0,18.83,1.0
336,43,5,24.0,22.06,0.28
367,43,5,24.0,23.44,0.1
398,43,5,24.0,21.94,0.15
426,43,5,24.0,23.36,0.46
457,43,5,24.0,25.45,1.11
487,43,5,24.0,22.93,0.16
518,43,5,24.0,19.93,0.45
548,43,5,24.0,24.22,0.24
579,43,5,24.0,24.44,1.43
610,43,5,24.0,19.56,0.49
640,43,5,24.0,21.25,0.3
671,43,5,24.0,18.73,0.56
701,43,5,24.0,21.43,0.33
1,43,6,24.0,19.7,1.2
32,43,6,24.0,20.09,0.32
61,43,6,24.0,20.47,0.32
92,43,6,24.0,21.23,0.11
122,43,6,24.0,25.8,0.51
153,43,6,24.0,25.5,0.58
183,43,6,24.0,22.0,0.39
214,43,6,24.0,21.02,0.53
245,43,6,24.0,18.49,0.37
275,43,6,24.0,18.17,1.29
306,43,6,24.0,25.91,0.43
336,43,6,24.0,23.46,0.26
367,43,6,24.0,24.15,1.2
398,43,6,24.0,20.57,0.21
426,43,6,24.0,18.34,0.31
457,43,6,24.0,19.95,0.17
487,43,6,24.0,20.22,0.46
518,43,6,24.0,24.75,0.27
548,43,6,24.0,25.0,0.59
579,43,6,24.0,20.25,0.29
610,43,6,24.0,24.62,0.76
640,43,6,24.0,19.3,3.53
671,43,6,24.0,22.05,0.28
701,43,6,24.0,21.44,1.26
1,43,7,24.0,21.3,0.36
32,43,7,24.0,19.25,0.11
61,43,7,24.0,19.44,0.91
92,43,7,24.0,18.28,0.55
122,43,7,24.0,22.73,0.12
153,43,7,24.0,19.09,0.83
183,43,7,24.0,18.86,0.36
214,43,7,24.0,19.94,0.47
245,43,7,24.0,21.87,0.6
275,43,7,24.0,22.49,1.1
306,43,7,24.0,23.13,1.22
336,43,7,24.0,19.74,0.49
367,43,7,24.0,24.25,0.74
398,43,7,24.0,25.64,1.09
426,43,7,24.0,22.38,0.97
457,43,7,24.0,19.09,0.13
487,43,7,24.0,25.75,0.5
518,43,7,24.0,20.22,1.4
548,43,7,24.0,25.89,0.76
579,43,7,24.0,19.82,0.14
610,43,7,24.0,22.2,0.76
640,43,7,24.0,24.92,0.19
671,43,7,24.0,21.99,0.47
701,43,7,24.0,21.96,0.26
1,43,8,24.0,21.72,0.38
32,43,8,24.0,22.73,0.54
61,43,8,24.0,19.94,0.38
92,43,8,24.0,18.84,0.32
122,43,8,24.0,23.97,0.62
153,43,8,24.0,21.57,0.3
183,43,8,24.0,23.49,0.37
214,43,8,24.0,18.02,0.46
245,43,8,24.0,23.35,0.37
275,43,8,24.0,23.33,0.16
306,43,8,24.0,20.85,0.64
336,43,8,24.0,24.74,1.0
367,43,8,24.0,22.06,0.14
398,43,8,24.0,24.84,1.14
426,43,8,24.0,25.1,0.87
457,43,8,24.0,20.41,0.49
487,43,8,24.0,24.13,0.23
518,43,8,24.0,24.03,1.2
548,43,8,24.0,19.97,1.19
579,43,8,24.0,22.1,0.32
610,43,8,24.0,25.29,0.92
640,43,8,24.0,23.75,0.64
671,43,8,24.0,19.15,0.12
701,43,8,24.0,25.72,1.55
1,43,9,24.0,24.68,1.86
32,43,9,24.0,23.27,0.93
61,43,9,24.0,25.41,0.22
92,43,9,24.0,21.34,1.52
122,43,9,24.0,22.82,0.46
153,43,9,24.0,25.72,0.16
183,43,9,24.0,19.83,1.19
214,43,9,24.0,24.15,0.14
245,43,9,24.0,24.97,0.17
275,43,9,24.0,22.24,0.49
306,43,9,24.0,18.48,0.84
336,43,9,24.0,25.24,1.68
367,43,9,24.0,18.81,0.14
398,43,9,24.0,22.55,0.5
426,43,9,24.0,22.56,0.22
457,43,9,24.0,18.02,0.51
487,43,9,24.0,24.48,0.6
518,43,9,24.0,19.84,0.1
548,43,9,24.0,25.45,0.18
579,43,9,24.0,23.93,0.39
610,43,9,24.0,24.3,0.27
640,43,9,24.0,20.93,1.44
671,43,9,24.0,21.74,0.25
701,43,9,24.0,21.71,0.96
1,43,10,24.0,18.42,1.0
32,43,10,24.0,21.48,0.22
61,43,10,24.0,22.08,0.43
92,43,10,24.0,25.33,0.2
122,43,10,24.0,18.09,0.1
153,43,10,24.0,23.17,0.29
183,43,10,24.0,25.81,0.77
214,43,10,24.0,19.07,0.26
245,43,10,24.0,20.1,0.17
275,43,10,24.0,18.42,1.28
306,43,10,24.0,24.55,0.99
336,43,10,24.0,23.73,0.43
367,43,10,24.0,19.16,0.31
398,43,10,24.0,22.15,2.05
426,43,10,24.0,22.88,0.26
457,43,10,24.0,19.62,0.84
487,43,10,24.0,25.94,0.88
518,43,10,24.0,24.36,0.54
548,43,10,24.0,24.09,0.12
579,43,10,24.0,22.51,0.52
610,43,10,24.0,23.46,0.61
640,43,10,24.0,21.03,0.82
671,43,10,24.0,24.3,0.21
701,43,10,24.0,19.52,0.86
1,44,1,24.0,25.14,0.74
32,44,1,24.0,23.51,1.17
61,44,1,24.0,19.91,0.83
92,44,1,24.0,19.49,0.57
122,44,1,24.0,25.91,0.95
153,44,1,24.0,24.82,0.68
183,44,1,24.0,18.58,0.19
214,44,1,24.0,19.71,0.38
245,44,1,24.0,22.91,0.18
275,44,1,24.0,19.8,0.23
306,44,1,24.0,25.07,0.55
336,44,1,24.0,21.7,0.21
367,44,1,24.0,20.85,0.2
398,44,1,24.0,19.82,0.17
426,44,1,24.0,24.87,0.1
457,44,1,24.0,18.06,0.86
487,44,1,24.0,18.48,0.4
518,44,1,24.0,19.03,0.26
548,44,1,24.0,22.66,0.2
579,44,1,24.0,21.18,0.51
610,44,1,24.0,18.9,1.04
640,44,1,24.0,21.42,0.37
671,44,1,24.0,18.64,0.31
701,44,1,24.0,23.5,1.11
1,44,2,24.0,21.85,0.2
32,44,2,24.0,20.08,0.31
61,44,2,24.0,21.29,1.01
92,44,2,24.0,18.29,0.69
122,44,2,24.0,20.6,0.46
153,44,2,24.0,20.72,0.14
183,44,2,24.0,25.15,0.1
214,44,2,24.0,21.77,0.14
245,44,2,24.0,21.01,0.56
275,44,2,24.0,19.76,0.66
306,44,2,24.0,18.05,0.68
336,44,2,24.0,20.81,1.36
367,44,2,24.0,25.24,0.18
398,44,2,24.0,22.25,0.81
426,44,2,24.0,21.95,0.26
457,44,2,24.0,18.98,0.6
487,44,2,24.0,19.63,0.34
518,44,2,24.0,23.73,0.2
548,44,2,24.0,18.03,0.12
579,44,2,24.0,24.58,0.27
610,44,2,24.0,25.28,0.49
640,44,2,24.0,19.06,0.59
671,44,2,24.0,23.33,0.48
701,44,2,24.0,20.65,0.21
1,44,3,24.0,25.23,0.65
32,44,3,24.0,20.91,1.0
61,44,3,24.0,23.55,0.17
92,44,3,24.0,21.09,0.47
122,44,3,24.0,24.53,0.68
153,44,3,24.0,21.53,0.72
183,44,3,24.0,25.68,0.17
214,44,3,24.0,25.75,1.44
245,44,3,24.0,19.66,0.1
275,44,3,24.0,20.02,1.09
306,44,3,24.0,25.95,0.69
336,44,3,24.0,25.29,0.13
367,44,3,24.0,24.28,0.57
398,44,3,24.0,20.02,0.13
426,44,3,24.0,21.11,1.07
457,44,3,24.0,18.07,0.24
487,44,3,24.0,23.62,0.22
518,44,3,24.0,18.94,0.22
548,44,3,24.0,21.73,1.25
579,44,3,24.0,19.14,0.61
610,44,3,24.0,23.49,0.21
640,44,3,24.0,25.61,0.48
671,44,3,24.0,18.06,1.71
701,44,3,24.0,18.27,0.13
1,44,4,24.0,21.19,0.62
32,44,4,24.0,19.11,0.11
61,44,4,24.0,21.52,0.46
92,44,4,24.0,23.91,0.8
122,44,4,24.0,23.58,0.84
153,44,4,24.0,22.58,0.3
183,44,4,24.0,21.39,0.2
214,44,4,24.0,21.84,0.25
245,44,4,24.0,23.58,0.15
275,44,4,24.0,20.07,0.58
306,44,4,24.0,22.42,0.43
336,44,4,24.0,20.37,0.75
367,44,4,24.0,22.08,1.58
398,44,4,24.0,18.62,0.2
426,44,4,24.0,18.38,0.37
457,44,4,24.0,19.15,1.72
487,44,4,24.0,25.66,0.76
518,44,4,24.0,20.92,0.36
548,44,4,24.0,25.27,0.14
579,44,4,24.0,23.41,0.24
610,44,4,24.0,19.4,0.26
640,44,4,24.0,25.07,0.12
671,44,4,24.0,18.36,0.21
701,44,4,24.0,19.61,0.86
1,44,5,24.0,18.39,0.12
32,44,5,24.0,18.28,0.62
61,44,5,24.0,21.59,0.99
92,44,5,24.0,23.59,1.02
122,44,5,24.0,20.27,0.51
153,44,5,24.0,23.83,0.32
183,44,5,24.0,20.42,0.61
214,44,5,24.0,19.84,2.84
245,44,5,24.0,20.09,0.19
275,44,5,24.0,24.42,0.35
306,44,5,24.0,25.3,0.19
336,44,5,24.0,23.56,0.22
367,44,5,24.0,22.12,1.36
398,44,5,24.0,20.01,0.35
426,44,5,24.0,25.93,1.11
457,44,5,24.0,21.94,1.22
487,44,5,24.0,19.8,0.75
518,44,5,24.0,21.73,1.01
548,44,5,24.0,23.74,0.13
579,44,5,24.0,20.89,0.18
610,44,5,24.0,25.85,0.28
640,44,5,24.0,19.5,0.16
671,44,5,24.0,22.16,0.51
701,44,5,24.0,25.91,1.47
1,44,6,24.0,22.45,0.51
32,44,6,24.0,19.91,0.42
61,44,6,24.0,23.98,1.08
92,44,6,24.0,24.21,0.6
122,44,6,24.0,23.27,0.29
153,44,6,24.0,22.61,0.58
183,44,6,24.0,19.99,0.25
214,44,6,24.0,19.12,0.11
245,44,6,24.0,25.17,0.44
275,44,6,24.0,21.88,0.84
306,44,6,24.0,19.67,0.25
336,44,6,24.0,19.3,0.87
367,44,6,24.0,25.23,0.33
398,44,6,24.0,24.19,0.21
426,44,6,24.0,22.34,0.18
457,44,6,24.0,25.74,0.29
487,44,6,24.0,19.88,0.13
518,44,6,24.0,19.59,0.12
548,44,6,24.0,22.49,0.5
579,44,6,24.0,23.0,0.15
610,44,6,24.0,21.35,0.17
640,44,6,24.0,20.72,0.95
671,44,6,24.0,23.41,0.24
701,44,6,24.0,19.52,0.84
1,44,7,24.0,22.16,0.41
32,44,7,24.0,22.5,0.49
61,44,7,24.0,22.38,0.11
92,44,7,24.0,24.77,0.32
122,44,7,24.0,19.28,0.17
153,44,7,24.0,18.56,0.16
183,44,7,24.0,21.67,0.56
214,44,7,24.0,21.25,0.45
245,44,7,24.0,21.83,0.16
275,44,7,24.0,23.92,0.48
306,44,7,24.0,20.82,0.35
336,44,7,24.0,21.0,0.57
367,44,7,24.0,18.15,0.64
398,44,7,24.0,22.39,0.11
426,44,7,24.0,18.59,1.48
457,44,7,24.0,25.1,2.03
487,44,7,24.0,19.17,0.7
518,44,7,24.0,25.19,0.44
548,44,7,24.0,25.31,0.47
579,44,7,24.0,18.69,0.44
610,44,7,24.0,25.81,0.74
640,44,7,24.0,20.79,0.52
671,44,7,24.0,19.9,1.85
701,44,7,24.0,24.24,0.13
1,44,8,24.0,23.93,1.17
32,44,8,24.0,20.75,0.44
61,44,8,24.0,22.98,0.71
92,44,8,24.0,24.36,0.32
122,44,8,24.0,23.79,0.35
153,44,8,24.0,21.87,0.34
183,44,8,24.0,23.03,0.16
214,44,8,24.0,19.46,0.65
245,44,8,24.0,20.11,1.1
275,44,8,24.0,23.26,0.16
306,44,8,24.0,19.65,0.21
336,44,8,24.0,19.91,0.18
367,44,8,24.0,21.23,0.52
398,44,8,24.0,24.94,0.62
426,44,8,24.0,18.02,0.96
457,44,8,24.0,25.11,0.17
487,44,8,24.0,21.26,0.33
518,44,8,24.0,20.49,1.07
548,44,8,24.0,21.91,0.12
579,44,8,24.0,23.26,1.09
610,44,8,24.0,19.2,0.2
640,44,8,24.0,25.47,0.73
671,44,8,24.0,22.47,0.31
701,44,8,24.0,24.47,0.15
1,44,9,24.0,21.0,0.25
32,44,9,24.0,18.83,0.15
61,44,9,24.0,18.38,0.12
92,44,9,24.0,19.65,0.55
122,44,9,24.0,18.02,0.12
153,44,9,24.0,21.07,0.42
183,44,9,24.0,20.47,0.17
214,44,9,24.0,22.98,0.51
245,44,9,24.0,19.73,0.32
275,44,9,24.0,24.25,0.47
306,44,9,24.0,18.37,0.21
336,44,9,24.0,21.88,0.13
367,44,9,24.0,20.17,0.34
398,44,9,24.0,21.91,1.82
426,44,9,24.0,24.4,1.53
457,44,9,24.0,18.87,0.68
487,44,9,24.0,19.45,0.63
518,44,9,24.0,25.1,0.47
548,44,9,24.0,19.75,0.32
579,44,9,24.0,18.31,1.3
610,44,9,24.0,20.59,0.28
640,44,9,24.0,20.49,0.23
671,44,9,24.0,24.91,0.27
701,44,9,24.0,21.18,0.3
1,44,10,24.0,19.87,1.94
32,44,10,24.0,18.8,1.09
61,44,10,24.0,20.85,0.43
92,44,10,24.0,20.77,0.16
122,44,10,24.0,22.53,0.61
153,44,10,24.0,18.88,0.17
183,44,10,24.0,20.11,0.26
214,44,10,24.0,22.54,0.67
245,44,10,24.0,18.57,0.45
275,44,10,24.0,25.62,0.59
306,44,10,24.0,21.96,0.11
336,44,10,24.0,21.04,0.85
367,44,10,24.0,19.77,0.14
398,44,10,24.0,25.56,0.12
426,44,10,24.0,23.95,0.41
457,44,10,24.0,25.71,0.11
487,44,10,24.0,22.86,0.46
518,44,10,24.0,21.91,0.24
548,44,10,24.0,24.51,0.37
579,44,10,24.0,18.49,0.77
610,44,10,24.0,21.46,0.41
640,44,10,24.0,18.02,0.78
671,44,10,24.0,22.79,0.44
701,44,10,24.0,22.65,0.25
1,45,1,24.0,23.56,0.6
32,45,1,24.0,20.98,1.63
61,45,1,24.0,22.18,1.44
92,45,1,24.0,24.85,1.0
122,45,1,24.0,25.83,0.13
153,45,1,24.0,18.61,0.49
183,45,1,24.0,22.04,1.13
214,45,1,24.0,19.28,1.11
245,45,1,24.0,25.68,0.99
275,45,1,24.0,18.46,0.67
306,45,1,24.0,18.45,1.15
336,45,1,24.0,25.22,0.58
367,45,1,24.0,22.96,0.44
398,45,1,24.0,21.14,0.31
426,45,1,24.0,21.29,0.11
457,45,1,24.0,25.86,0.37
487,45,1,24.0,20.26,0.44
518,45,1,24.0,24.29,0.21
548,45,1,24.0,24.58,0.81
579,45,1,24.0,21.27,0.34
610,45,1,24.0,23.46,2.71
640,45,1,24.0,19.32,0.66
671,45,1,24.0,19.02,0.37
701,45,1,24.0,24.9,0.28
1,45,2,24.0,22.26,2.4
32,45,2,24.0,21.1,1.09
61,45,2,24.0,23.12,0.59
92,45,2,24.0,20.73,0.36
122,45,2,24.0,21.64,0.28
153,45,2,24.0,19.31,1.01
183,45,2,24.0,18.71,0.21
214,45,2,24.0,24.45,0.44
245,45,2,24.0,21.46,0.33
275,45,2,24.0,18.21,0.6
306,45,2,24.0,22.63,0.39
336,45,2,24.0,18.42,0.37
367,45,2,24.0,24.24,1.13
398,45,2,24.0,24.27,0.14
426,45,2,24.0,20.26,0.4
457,45,2,24.0,23.62,0.71
487,45,2,24.0,20.92,2.63
518,45,2,24.0,19.84,0.24
548,45,2,24.0,20.14,1.3
579,45,2,24.0,25.64,0.11
610,45,2,24.0,23.99,0.25
640,45,2,24.0,18.73,0.59
671,45,2,24.0,20.98,0.38
701,45,2,24.0,24.5,0.39
1,45,3,24.0,22.6,0.94
32,45,3,24.0,20.58,0.19
61,45,3,24.0,25.46,0.38
92,45,3,24.0,19.36,0.17
122,45,3,24.0,19.69,0.11
153,45,3,24.0,24.33,2.85
183,45,3,24.0,25.66,1.45
214,45,3,24.0,25.09,0.87
245,45,3,24.0,21.48,0.79
275,45,3,24.0,22.19,0.17
306,45,3,24.0,21.61,0.47
336,45,3,24.0,18.55,0.94
367,45,3,24.0,21.92,0.84
398,45,3,24.0,25.29,1.29
426,45,3,24.0,20.61,1.12
457,45,3,24.0,24.58,0.18
487,45,3,24.0,18.27,0.33
518,45,3,24.0,22.05,0.11
548,45,3,24.0,19.55,0.12
579,45,3,24.0,18.36,0.79
610,45,3,24.0,18.35,1.71
640,45,3,24.0,20.21,0.36
671,45,3,24.0,19.24,0.11
701,45,3,24.0,20.21,0.39
1,45,4,24.0,24.22,0.66
32,45,4,24.0,18.5,0.17
61,45,4,24.0,25.93,0.17
92,45,4,24.0,24.19,0.62
122,45,4,24.0,19.97,0.22
153,45,4,24.0,22.44,0.37
183,45,4,24.0,19.78,0.71
214,45,4,24.0,19.71,0.13
245,45,4,24.0,20.21,2.06
275,45,4,24.0,20.98,0.66
306,45,4,24.0,18.57,0.6
336,45,4,24.0,19.4,0.71
367,45,4,24.0,23.01,2.69
398,45,4,24.0,21.06,0.33
426,45,4,24.0,24.05,1.91
457,45,4,24.0,23.08,0.7
487,45,4,24.0,22.38,0.15
518,45,4,24.0,22.53,0.28
548,45,4,24.0,25.93,0.11
579,45,4,24.0,21.86,0.1
610,45,4,24.0,20.17,1.09
640,45,4,24.0,23.46,0.13
671,45,4,24.0,21.26,0.75
701,45,4,24.0,22.78,0.1
1,45,5,24.0,18.61,0.47
32,45,5,24.0,18.28,0.48
61,45,5,24.0,23.83,0.67
92,45,5,24.0,20.56,0.68
122,45,5,24.0,23.8,0.24
153,45,5,24.0,21.21,1.57
183,45,5,24.0,20.98,0.18
214,45,5,24.0,18.71,0.17
245,45,5,24.0,24.28,0.34
275,45,5,24.0,18.6,0.21
306,45,5,24.0,22.38,0.19
336,45,5,24.0,20.33,0.44
367,45,5,24.0,25.83,1.15
398,45,5,24.0,23.66,0.24
426,45,5,24.0,20.42,0.34
457,45,5,24.0,25.02,0.24
487,45,5,24.0,22.51,1.21
518,45,5,24.0,18.45,0.88
548,45,5,24.0,21.91,0.2
579,45,5,24.0,20.77,0.89
610,45,5,24.0,18.14,0.23
640,45,5,24.0,24.23,0.62
671,45,5,24.0,19.77,1.02
701,45,5,24.0,21.58,0.13
1,45,6,24.0,18.17,0.66
32,45,6,24.0,25.32,0.12
61,45,6,24.0,20.92,0.83
92,45,6,24.0,20.08,0.25
122,45,6,24.0,23.16,0.18
153,45,6,24.0,19.56,0.1
183,45,6,24.0,22.79,0.21
214,45,6,24.0,22.45,0.59
245,45,6,24.0,24.95,0.9
275,45,6,24.0,19.41,0.91
306,45,6,24.0,26.0,0.19
336,45,6,24.0,21.57,0.77
367,45,6,24.0,18.35,0.25
398,45,6,24.0,25.03,0.57
426,45,6,24.0,21.12,0.19
457,45,6,24.0,20.53,0.42
487,45,6,24.0,19.56,1.49
518,45,6,24.0,18.45,0.57
548,45,6,24.0,23.6,0.64
579,45,6,24.0,25.04,0.26
610,45,6,24.0,21.63,0.23
640,45,6,24.0,25.52,0.52
671,45,6,24.0,19.81,0.46
701,45,6,24.0,23.82,0.11
1,45,7,24.0,24.12,0.44
32,45,7,24.0,20.27,0.67
61,45,7,24.0,22.85,0.41
92,45,7,24.0,22.71,0.49
122,45,7,24.0,25.85,0.16
153,45,7,24.0,25.92,0.43
183,45,7,24.0,23.45,0.8
214,45,7,24.0,19.98,3.3
245,45,7,24.0,24.81,0.25
275,45,7,24.0,22.56,0.54
306,45,7,24.0,19.6,0.22
336,45,7,24.0,24.54,1.54
367,45,7,24.0,20.19,0.8
398,45,7,24.0,19.91,0.28
426,45,7,24.0,18.27,0.83
457,45,7,24.0,24.44,0.15
487,45,7,24.0,25.57,0.11
518,45,7,24.0,23.55,0.69
548,45,7,24.0,23.88,0.2
579,45,7,24.0,19.71,0.24
610,45,7,24.0,22.24,2.51
640,45,7,24.0,18.82,0.23
671,45,7,24.0,24.85,0.12
701,45,7,24.0,18.89,0.22
1,45,8,24.0,22.42,0.6
32,45,8,24.0,25.7,0.84
61,45,8,24.0,22.81,0.61
92,45,8,24.0,19.49,3.06
122,45,8,24.0,24.5,0.53
153,45,8,24.0,25.34,0.38
183,45,8,24.0,24.67,0.61
214,45,8,24.0,25.75,0.27
245,45,8,24.0,25.68,0.22
275,45,8,24.0,24.63,0.19
306,45,8,24.0,24.0,0.75
336,45,8,24.0,22.67,0.46
367,45,8,24.0,19.44,0.34
398,45,8,24.0,24.1,0.61
426,45,8,24.0,19.86,0.22
457,45,8,24.0,22.14,0.32
487,45,8,24.0,18.42,1.44
518,45,8,24.0,25.7,0.81
548,45,8,24.0,24.32,0.28
579,45,8,24.0,21.07,2.43
610,45,8,24.0,24.63,1.26
640,45,8,24.0,22.05,0.77
671,45,8,24.0,22.96,1.0
701,45,8,24.0,22.11,0.55
1,45,9,24.0,19.44,0.43
32,45,9,24.0,24.05,0.36
61,45,9,24.0,24.87,1.26
92,45,9,24.0,23.73,0.44
122,45,9,24.0,23.37,0.22
153,45,9,24.0,25.49,0.57
183,45,9,24.0,19.9,0.21
214,45,9,24.0,18.49,0.11
245,45,9,24.0,21.59,1.27
275,45,9,24.0,18.92,2.22
306,45,9,24.0,23.55,0.29
336,45,9,24.0,19.75,0.75
367,45,9,24.0,21.88,0.48
398,45,9,24.0,23.01,0.2
426,45,9,24.0,21.43,1.02
457,45,9,24.0,23.21,1.06
487,45,9,24.0,19.44,1.38
518,45,9,24.0,23.01,0.59
548,45,9,24.0,20.54,1.93
579,45,9,24.0,22.37,0.21
610,45,9,24.0,21.24,0.42
640,45,9,24.0,24.62,0.55
671,45,9,24.0,18.77,0.42
701,45,9,24.0,21.78,0.57
1,45,10,24.0,24.21,0.92
32,45,10,24.0,22.28,0.2
61,45,10,24.0,22.21,0.75
92,45,10,24.0,22.48,0.64
122,45,10,24.0,20.0,0.51
153,45,10,24.0,25.31,0.71
183,45,10,24.0,23.01,0.34
214,45,10,24.0,19.77,1.4
245,45,10,24.0,18.03,0.47
275,45,10,24.0,20.33,0.28
306,45,10,24.0,21.89,1.47
336,45,10,24.0,21.34,0.52
367,45,10,24.0,24.56,0.7
398,45,10,24.0,19.13,1.17
426,45,10,24.0,22.27,1.84
457,45,10,24.0,23.06,0.2
487,45,10,24.0,18.3,0.12
518,45,10,24.0,25.27,0.19
548,45,10,24.0,19.86,0.18
579,45,10,24.0,20.22,1.09
610,45,10,24.0,21.2,0.28
640,45,10,24.0,25.76,0.14
671,45,10,24.0,19.38,0.93
701,45,10,24.0,19.39,0.13
1,46,1,24.0,22.13,0.28
32,46,1,24.0,19.43,0.2
61,46,1,24.0,25.11,0.2
92,46,1,24.0,19.45,1.1
122,46,1,24.0,22.05,0.28
153,46,1,24.0,21.76,0.99
183,46,1,24.0,23.94,0.2
214,46,1,24.0,25.06,0.77
245,46,1,24.0,21.2,0.34
275,46,1,24.0,25.03,0.19
306,46,1,24.0,21.59,0.11
336,46,1,24.0,25.77,0.3
367,46,1,24.0,19.16,0.16
398,46,1,24.0,24.69,2.08
426,46,1,24.0,24.65,0.11
457,46,1,24.0,18.15,0.42
487,46,1,24.0,24.79,0.34
518,46,1,24.0,18.5,0.37
548,46,1,24.0,20.08,1.14
579,46,1,24.0,20.75,0.33
610,46,1,24.0,20.52,0.51
640,46,1,24.0,24.23,1.45
671,46,1,24.0,24.39,0.61
701,46,1,24.0,20.85,0.57
1,46,2,24.0,19.62,0.14
32,46,2,24.0,23.71,1.5
61,46,2,24.0,25.63,0.91
92,46,2,24.0,20.96,0.13
122,46,2,24.0,23.06,0.38
153,46,2,24.0,21.75,0.18
183,46,2,24.0,25.48,0.33
214,46,2,24.0,20.62,0.32
245,46,2,24.0,22.74,0.56
275,46,2,24.0,21.56,0.5
306,46,2,24.0,21.71,0.18
336,46,2,24.0,21.7,0.49
367,46,2,24.0,21.93,0.4
398,46,2,24.0,22.43,0.46
426,46,2,24.0,24.03,1.08
457,46,2,24.0,18.95,0.3
487,46,2,24.0,22.34,0.41
518,46,2,24.0,21.69,0.62
548,46,2,24.0,24.64,0.95
579,46,2,24.0,24.31,0.23
610,46,2,24.0,24.75,1.64
640,46,2,24.0,22.87,1.71
671,46,2,24.0,19.89,1.14
701,46,2,24.0,25.88,0.88
1,46,3,24.0,24.55,1.02
32,46,3,24.0,20.59,1.34
61,46,3,24.0,25.86,0.31
92,46,3,24.0,25.26,0.1
122,46,3,24.0,24.24,2.02
153,46,3,24.0,23.91,0.3
183,46,3,24.0,18.03,0.19
214,46,3,24.0,20.42,0.12
245,46,3,24.0,20.08,0.49
275,46,3,24.0,19.14,0.24
306,46,3,24.0,18.34,0.35
336,46,3,24.0,19.48,0.91
367,46,3,24.0,18.18,0.18
398,46,3,24.0,24.97,0.21
426,46,3,24.0,20.18,0.15
457,46,3,24.0,18.23,0.41
487,46,3,24.0,21.43,0.14
518,46,3,24.0,19.71,1.03
548,46,3,24.0,23.26,0.15
579,46,3,24.0,20.14,0.26
610,46,3,24.0,19.06,0.34
640,46,3,24.0,22.44,0.99
671,46,3,24.0,25.85,0.76
701,46,3,24.0,24.72,0.22
1,46,4,24.0,19.84,0.68
32,46,4,24.0,21.64,0.38
61,46,4,24.0,19.35,0.14
92,46,4,24.0,18.7,0.61
122,46,4,24.0,19.41,0.27
153,46,4,24.0,22.42,0.91
183,46,4,24.0,23.38,2.72
214,46,4,24.0,18.24,0.12
245,46,4,24.0,22.24,0.59
275,46,4,24.0,21.86,0.12
306,46,4,24.0,25.08,1.3
336,46,4,24.0,19.78,0.38
367,46,4,24.0,20.97,0.33
398,46,4,24.0,24.34,0.29
426,46,4,24.0,20.66,0.19
457,46,4,24.0,21.1,0.27
487,46,4,24.0,20.72,0.42
518,46,4,24.0,21.53,0.2
548,46,4,24.0,20.95,0.35
579,46,4,24.0,23.01,0.19
610,46,4,24.0,21.86,0.43
640,46,4,24.0,25.33,0.13
671,46,4,24.0,23.61,0.3
701,46,4,24.0,25.68,1.16
1,46,5,24.0,21.87,0.17
32,46,5,24.0,23.03,0.25
61,46,5,24.0,25.44,0.36
92,46,5,24.0,21.08,1.89
122,46,5,24.0,18.14,1.4
153,46,5,24.0,20.78,0.9
183,46,5,24.0,24.63,0.95
214,46,5,24.0,23.13,0.18
245,46,5,24.0,22.76,0.55
275,46,5,24.0,24.19,0.63
306,46,5,24.0,20.22,0.63
336,46,5,24.0,19.33,0.36
367,46,5,24.0,25.42,0.48
398,46,5,24.0,19.57,0.34
426,46,5,24.0,24.87,0.8
