asset_key,asset_id,system_key,team_key,purchase_date,lifecycle,utilisation
3788,ASSET_100AE6E4,12,9,2022-01-26,New,69.73
3789,ASSET_53A3DA47,12,6,2022-09-26,New,53.32
3790,ASSET_34CC201E,19,4,2025-03-25,End-of-life,60.1
3791,ASSET_05604F72,16,3,2021-08-25,New,38.08
3792,ASSET_0CE66F41,41,8,2025-06-25,Midlife,35.5
3793,ASSET_041B32BC,44,4,2025-09-11,New,34.61
3794,ASSET_E8E76A90,36,1,2023-10-20,Midlife,60.64
3795,ASSET_9971D9CB,12,6,2021-09-10,New,81.82
3796,ASSET_AD1FEA43,7,7,2022-11-20,New,84.52
3797,ASSET_0F63AC1E,3,6,2025-02-08,End-of-life,59.46
3798,ASSET_6D3FCAC3,44,10,2020-11-17,Midlife,87.63
3799,ASSET_84BB587D,1,7,2021-01-24,Midlife,34.96
3800,ASSET_B7D9017D,19,10,2024-04-01,New,70.22
3801,ASSET_FFC98315,9,5,2024-10-26,End-of-life,91.6
3802,ASSET_21DD19DF,11,10,2025-10-30,End-of-life,40.49
3803,ASSET_90243D53,23,2,2023-09-13,End-of-life,72.36
3804,ASSET_275628E0,32,7,2022-09-06,End-of-life,31.91
3805,ASSET_37004E25,17,9,2021-05-06,Midlife,86.89
3806,ASSET_AC729E92,44,8,2025-05-16,Midlife,58.53
3807,ASSET_286CE15C,4,10,2023-06-12,New,51.41
3808,ASSET_20C09123,42,1,2025-04-18,Midlife,78.64
3809,ASSET_1D2EB876,25,6,2024-07-16,End-of-life,66.9
3810,ASSET_1154EF93,12,4,2024-06-01,Midlife,66.09
3811,ASSET_3D0A088B,23,1,2021-02-20,Midlife,62.62
3812,ASSET_A6C05E12,36,10,2021-08-05,End-of-life,39.66
3813,ASSET_2AD32126,15,1,2025-12-07,End-of-life,80.94
3814,ASSET_2131B340,6,2,2022-02-06,Midlife,88.51
3815,ASSET_937C0A53,20,4,2022-07-24,New,66.77
3816,ASSET_A66770D0,6,6,2023-03-01,Midlife,48.49
3817,ASSET_C00DFA52,2,10,2021-11-08,Midlife,62.25
3818,ASSET_BA579F48,26,5,2022-05-22,End-of-life,46.27
3819,ASSET_84E82D70,38,2,2024-07-03,End-of-life,59.93
3820,ASSET_A1CE2FD1,5,4,2024-07-19,Midlife,92.53
3821,ASSET_B8A9869B,34,3,2025-01-15,New,87.24
3822,ASSET_A3F99607,15,2,2024-05-01,End-of-life,51.45
3823,ASSET_EB5D5D5D,6,8,2021-07-17,End-of-life,56.93
3824,ASSET_84F5F6EF,25,9,2025-05-28,End-of-life,79.3
3825,ASSET_E73E9EB3,14,9,2022-05-04,End-of-life,83.98
3826,ASSET_1ACD7934,10,7,2022-09-27,End-of-life,59.17
3827,ASSET_A6C10E2D,20,4,2022-02-05,End-of-life,84.54
3828,ASSET_BE5C134E,15,4,2022-03-08,New,63.7
3829,ASSET_14FD97C7,32,8,2024-03-17,End-of-life,46.89
3830,ASSET_297CFCAC,33,7,2021-04-15,New,33.99
3831,ASSET_19BB2BFA,41,1,2023-11-20,New,64.64
3832,ASSET_97072FF0,11,6,2023-04-04,Midlife,46.19
3833,ASSET_BC103948,49,3,2023-04-19,Midlife,34.94
3834,ASSET_1D61978F,6,4,2022-09-04,Midlife,56.03
3835,ASSET_16E33921,7,1,2025-01-31,End-of-life,94.95
3836,ASSET_6BDE1B5D,31,5,2021-05-09,End-of-life,42.54
3837,ASSET_ADD17D02,3,3,2021-11-18,New,33.34
3838,ASSET_B6C26810,10,4,2021-05-14,New,82.87
3839,ASSET_8238FCAB,21,1,2023-07-09,Midlife,71.41
3840,ASSET_B7174705,5,2,2023-10-29,Midlife,65.65
3841,ASSET_49A5D823,16,1,2020-11-13,Midlife,43.82
3842,ASSET_3A79D8DB,32,4,2020-08-13,Midlife,64.06
3843,ASSET_A1FE71E3,38,6,2024-12-26,End-of-life,74.46
3844,ASSET_28C9C81B,22,2,2024-04-29,New,59.79
3845,ASSET_63D874C1,47,10,2021-04-06,New,44.69
3846,ASSET_A94B4791,38,9,2022-02-28,End-of-life,50.93
3847,ASSET_5D3787D4,8,10,2025-07-30,Midlife,34.54
3848,ASSET_E9BE5214,15,3,2020-11-11,New,84.04
3849,ASSET_A4AE7402,19,9,2022-07-03,New,31.17
3850,ASSET_9DC43537,3,10,2023-02-19,New,85.26
3851,ASSET_1977D077,32,7,2022-05-04,End-of-life,57.73
3852,ASSET_A81B9400,18,3,2023-10-15,New,46.51
3853,ASSET_A07AB489,13,4,2025-05-08,Midlife,58.62
3854,ASSET_BD4B4E8B,48,5,2021-08-16,New,35.49
3855,ASSET_7021437A,49,9,2024-06-09,End-of-life,70.62
3856,ASSET_960F0831,20,8,2024-02-05,End-of-life,81.42
3857,ASSET_F1472854,35,10,2024-12-26,End-of-life,65.52
3858,ASSET_86E1248F,21,7,2025-07-15,Midlife,94.2
3859,ASSET_58B39BA8,40,2,2025-06-02,End-of-life,87.88
3860,ASSET_86A8DE6E,7,6,2024-03-17,New,80.06
3861,ASSET_D5A7464E,50,3,2025-12-13,Midlife,54.72
3862,ASSET_BE3EBE62,45,2,2020-12-09,Midlife,45.1
3863,ASSET_4058CD9C,6,1,2025-02-20,New,52.93
3864,ASSET_210CDDE1,49,7,2025-08-24,New,83.7
3865,ASSET_34670C0D,15,4,2022-12-08,Midlife,74.24
3866,ASSET_1CECA9DE,41,6,2022-12-18,New,72.48
3867,ASSET_D45DA2C9,37,9,2022-06-02,New,79.88
3868,ASSET_4F480900,11,8,2024-05-28,End-of-life,40.28
3869,ASSET_91435A52,37,8,2022-01-11,End-of-life,93.09
3870,ASSET_DBE9070B,25,6,2024-06-02,Midlife,55.87
3871,ASSET_735824C3,9,10,2023-12-11,End-of-life,33.39
3872,ASSET_D77BB40B,31,10,2022-04-17,New,49.13
3873,ASSET_8ED27E0D,11,3,2023-05-15,Midlife,38.86
3874,ASSET_8B885849,49,9,2024-03-19,New,44.45
3875,ASSET_9AD93827,30,9,2025-06-26,End-of-life,37.74
3876,ASSET_FD9E327C,7,8,2024-08-27,Midlife,38.42
3877,ASSET_7F041FBF,31,10,2022-03-19,Midlife,61.76
3878,ASSET_141345FF,14,9,2026-01-11,New,89.45
3879,ASSET_D6DFA4DF,34,4,2024-06-02,End-of-life,88.68
3880,ASSET_506A124C,16,2,2020-08-27,End-of-life,71.52
3881,ASSET_38C9AB12,4,7,2022-09-24,New,37.79
3882,ASSET_14D6014D,44,6,2022-09-30,Midlife,44.22
3883,ASSET_E0BB4A9F,21,10,2025-01-10,Midlife,67.53
3884,ASSET_B6B892F2,25,8,2021-11-12,End-of-life,87.82
3885,ASSET_177D38A4,41,8,2025-12-20,Midlife,44.91
3886,ASSET_FE180DE9,36,10,2022-12-11,End-of-life,68.1
3887,ASSET_861C27FA,38,2,2023-09-21,Midlife,47.52
3888,ASSET_2043ADF5,26,8,2025-02-08,End-of-life,63.22
3889,ASSET_CDB41133,16,10,2023-06-12,End-of-life,64.16
3890,ASSET_0098D820,33,5,2021-12-19,End-of-life,88.48
3891,ASSET_A0CA7AA4,40,8,2024-03-22,Midlife,63.11
3892,ASSET_21161CC6,50,9,2021-09-16,Midlife,48.15
3893,ASSET_19CD437B,19,4,2021-02-18,New,62.77
3894,ASSET_B272BF43,17,2,2024-02-11,New,72.9
3895,ASSET_D3950A44,40,6,2023-03-31,Midlife,67.57
3896,ASSET_FCF779F3,13,3,2022-06-05,Midlife,42.59
3897,ASSET_FEE958D7,41,8,2024-02-27,Midlife,94.66
3898,ASSET_1F76400C,6,2,2022-10-06,End-of-life,58.71
3899,ASSET_A8FBE387,46,4,2026-01-09,New,30.29
3900,ASSET_13AE8D93,39,6,2023-05-12,New,57.81
3901,ASSET_99374195,32,9,2024-03-12,End-of-life,39.55
3902,ASSET_93AB51E2,38,7,2025-11-09,Midlife,70.56
3903,ASSET_20E99E85,22,7,2021-12-11,End-of-life,54.18
3904,ASSET_D278F0F5,16,1,2023-10-29,New,47.11
3905,ASSET_A3EF8A59,4,2,2021-06-24,End-of-life,83.35
3906,ASSET_C7D38FC8,5,9,2025-03-24,New,33.34
3907,ASSET_09600FE0,50,1,2022-03-21,New,65.46
3908,ASSET_4AE5513E,4,5,2022-01-06,Midlife,49.79
3909,ASSET_6ECE906E,41,2,2025-10-31,Midlife,64.1
3910,ASSET_B379EC69,4,4,2022-04-05,New,58.12
3911,ASSET_24676C79,43,9,2023-03-14,End-of-life,32.08
3912,ASSET_B298A014,5,6,2022-07-30,Midlife,70.02
3913,ASSET_4C134F3B,45,3,2021-01-10,New,67.24
3914,ASSET_2116300D,38,8,2025-04-27,New,32.77
3915,ASSET_FABAD134,25,1,2022-06-05,New,76.81
3916,ASSET_DCA5D01F,16,7,2025-01-20,New,33.19
3917,ASSET_DB07515A,46,2,2025-04-04,End-of-life,67.92
3918,ASSET_8B182B78,24,9,2021-06-29,End-of-life,30.75
3919,ASSET_FF077B0F,5,6,2020-08-16,New,77.22
3920,ASSET_C353E2E5,46,1,2023-11-26,End-of-life,45.62
3921,ASSET_50E74A30,36,5,2023-05-03,Midlife,81.22
3922,ASSET_CC7F3018,43,7,2021-10-06,End-of-life,53.27
3923,ASSET_551CAB87,23,3,2022-09-07,End-of-life,66.07
3924,ASSET_73EDB4DC,15,10,2025-06-01,End-of-life,33.3
3925,ASSET_71951227,31,8,2021-07-14,Midlife,33.5
3926,ASSET_E8E87223,20,10,2023-01-10,New,40.29
3927,ASSET_DC81A9BE,36,7,2021-09-15,New,60.97
3928,ASSET_84FE3D2E,31,6,2020-12-09,New,56.56
3929,ASSET_DE3B88FD,17,2,2020-10-09,Midlife,44.78
3930,ASSET_890EA67C,18,1,2023-11-10,End-of-life,83.59
3931,ASSET_80EA7BA5,29,9,2021-01-05,Midlife,88.94
3932,ASSET_2CC9DDEF,27,6,2024-02-29,Midlife,70.99
3933,ASSET_7E4305C3,32,4,2022-02-14,Midlife,78.27
3934,ASSET_5339BEC7,26,6,2023-06-02,New,68.84
3935,ASSET_5A1F75C4,46,5,2023-05-12,End-of-life,32.44
3936,ASSET_A3A383A0,9,3,2025-08-03,End-of-life,78.05
3937,ASSET_AF3F7A62,15,1,2024-05-07,End-of-life,80.54
3938,ASSET_933A1CF0,44,8,2024-08-25,New,59.08
3939,ASSET_EC441461,34,1,2023-11-21,New,63.94
3940,ASSET_D6E5BF97,35,3,2022-02-02,End-of-life,43.7
3941,ASSET_56ABDB56,46,10,2021-02-07,New,44.04
3942,ASSET_FCA1F0F2,36,5,2025-02-10,New,60.72
3943,ASSET_3772893B,17,3,2022-12-13,Midlife,92.23
3944,ASSET_121D3FC3,7,4,2022-12-01,New,61.5
3945,ASSET_BD0466FA,20,4,2025-10-04,End-of-life,59.65
3946,ASSET_4368D62A,46,1,2023-10-01,End-of-life,66.5
3947,ASSET_478187F3,23,10,2023-12-27,Midlife,70.73
3948,ASSET_14950EED,50,10,2022-04-22,New,69.57
3949,ASSET_3B304279,34,9,2023-08-29,New,87.21
3950,ASSET_58DB6456,20,10,2021-07-06,New,93.13
3951,ASSET_1BBF85F1,16,8,2021-07-28,New,55.86
3952,ASSET_9C3352C2,7,1,2025-11-04,Midlife,33.25
3953,ASSET_43E48975,19,2,2023-07-31,New,58.85
3954,ASSET_50329063,13,1,2023-02-11,New,63.04
3955,ASSET_8CC2BF41,20,8,2023-01-13,New,38.39
3956,ASSET_9C54CFA4,7,7,2021-03-05,End-of-life,43.68
3957,ASSET_912D3C3D,14,3,2025-08-16,Midlife,64.27
3958,ASSET_9B9D3094,9,4,2023-03-01,End-of-life,33.53
3959,ASSET_7C86DDDD,6,3,2021-09-27,Midlife,54.03
3960,ASSET_A82180AF,12,9,2023-01-26,New,41.22
3961,ASSET_01577929,17,5,2021-07-15,Midlife,66.89
3962,ASSET_31047EE1,6,7,2022-09-24,New,57.32
3963,ASSET_D388F8BE,26,10,2022-08-13,End-of-life,38.7
3964,ASSET_941BDA85,43,10,2024-05-26,End-of-life,90.39
3965,ASSET_8C9C2C4B,31,4,2021-06-07,New,43.74
3966,ASSET_0D6C5582,44,2,2022-01-25,New,66.22
3967,ASSET_A10F3C0D,26,6,2024-03-10,Midlife,77.22
3968,ASSET_6C65F540,34,10,2024-02-09,New,54.59
3969,ASSET_EF7C3ED2,37,9,2025-11-20,New,54.89
3970,ASSET_12B8C23C,3,5,2023-03-26,New,76.33
3971,ASSET_57E09CBE,23,3,2024-12-06,Midlife,89.52
3972,ASSET_C1A7979F,13,1,2023-06-06,New,48.82
3973,ASSET_2ED04169,17,9,2024-04-03,New,58.7
3974,ASSET_5F11D6CC,42,8,2020-08-12,End-of-life,54.98
3975,ASSET_348E10A1,32,7,2024-02-18,End-of-life,34.19
3976,ASSET_7901BBD3,9,1,2021-08-11,End-of-life,91.94
3977,ASSET_068406EF,26,8,2024-11-07,End-of-life,91.05
3978,ASSET_480212C3,43,9,2021-11-02,End-of-life,82.4
3979,ASSET_3B7DB8ED,3,9,2020-12-05,End-of-life,85.62
3980,ASSET_41492D3C,10,8,2022-10-30,End-of-life,91.07
3981,ASSET_0680A61D,40,2,2022-01-26,Midlife,85.77
3982,ASSET_0C3DDF47,33,7,2020-09-22,End-of-life,73.31
3983,ASSET_2EDABBDD,36,8,2021-05-08,End-of-life,42.31
3984,ASSET_6D353E58,4,9,2022-05-09,New,87.02
3985,ASSET_68B636FB,23,6,2020-10-20,Midlife,43.65
3986,ASSET_C0FD574A,6,9,2025-03-26,End-of-life,69.13
3987,ASSET_5C750AD2,15,4,2020-12-10,New,53.61
3988,ASSET_6E5C76A7,15,3,2025-11-20,New,50.99
3989,ASSET_72F0B434,43,3,2023-03-09,Midlife,93.42
3990,ASSET_1818D85F,18,8,2024-09-04,New,86.84
3991,ASSET_50AF2E38,26,9,2025-05-16,End-of-life,53.08
3992,ASSET_5D0B50EB,34,10,2025-12-31,New,67.46
3993,ASSET_23725220,16,3,2025-03-02,End-of-life,44.81
3994,ASSET_6A2CE519,38,9,2023-04-28,Midlife,47.0
3995,ASSET_9010EE24,2,9,2023-08-12,End-of-life,89.93
3996,ASSET_6B5D1E6F,17,2,2025-02-02,Midlife,52.26
3997,ASSET_4586E8B0,15,1,2020-08-26,End-of-life,42.5
3998,ASSET_81748FA9,50,10,2024-04-10,End-of-life,75.05
3999,ASSET_90BF0838,6,1,2024-09-25,End-of-life,56.32
4000,ASSET_7CC6FFA5,26,2,2022-07-12,Midlife,38.97
4001,ASSET_EEEEB8F2,38,2,2025-09-11,Midlife,68.97
4002,ASSET_989CF611,16,6,2025-03-14,Midlife,90.75
4003,ASSET_506FDEA8,35,1,2023-11-02,Midlife,53.23
4004,ASSET_C7796A3F,18,7,2021-03-18,Midlife,80.44
4005,ASSET_8D41274B,23,7,2023-05-09,End-of-life,59.96
4006,ASSET_5767DA9A,30,9,2024-07-09,New,70.87
4007,ASSET_E9A872A1,49,8,2025-12-30,End-of-life,74.12
4008,ASSET_41E88757,25,1,2023-10-06,New,34.05
4009,ASSET_D2D18E26,33,1,2020-09-11,New,70.9
4010,ASSET_6840AE0C,33,7,2022-09-01,Midlife,46.65
4011,ASSET_47DF2394,45,7,2023-11-26,End-of-life,51.55
4012,ASSET_FA4909A6,10,2,2025-09-20,Midlife,92.86
4013,ASSET_E04269F8,32,3,2021-01-10,End-of-life,68.96
4014,ASSET_087C0992,49,7,2024-03-02,Midlife,50.38
4015,ASSET_9608C14E,50,3,2024-09-17,New,65.15
4016,ASSET_7639DAB0,16,1,2023-03-08,Midlife,51.51
4017,ASSET_90163F7E,44,6,2024-09-07,New,32.56
4018,ASSET_7A788DCC,25,5,2021-12-27,Midlife,77.89
4019,ASSET_41A673AB,43,10,2025-08-20,End-of-life,57.8
4020,ASSET_20E96B87,16,5,2022-12-28,End-of-life,66.18
4021,ASSET_7F25C0ED,42,5,2022-04-25,New,91.6
4022,ASSET_FDD95D0B,23,2,2021-04-23,End-of-life,37.16
4023,ASSET_4EF14D2E,13,1,2021-02-28,Midlife,89.0
4024,ASSET_5709AC14,43,6,2021-09-11,End-of-life,91.2
4025,ASSET_0073ADD3,20,6,2021-04-07,Midlife,70.76
4026,ASSET_B1E83AFD,38,7,2026-01-24,New,87.32
4027,ASSET_56963A52,33,2,2025-09-24,Midlife,63.27
4028,ASSET_6E7E4F9E,14,8,2024-08-11,Midlife,44.6
4029,ASSET_303CF8DD,39,4,2025-09-20,New,78.16
4030,ASSET_4310C31E,50,3,2023-10-16,Midlife,67.77
4031,ASSET_834B5897,20,5,2023-12-06,Midlife,83.32
4032,ASSET_7EFEE6CA,29,6,2023-04-09,End-of-life,65.64
4033,ASSET_969A9EC3,26,2,2021-07-01,End-of-life,84.0
4034,ASSET_8194D0E4,49,6,2023-09-24,End-of-life,51.03
4035,ASSET_66EE7D9C,26,7,2023-06-03,New,45.5
4036,ASSET_2F4E5987,27,3,2022-10-24,End-of-life,50.5
4037,ASSET_547C262D,33,3,2023-07-09,New,87.04
4038,ASSET_2570A09E,6,6,2024-09-04,New,92.0
4039,ASSET_03CE96CD,46,2,2025-10-18,End-of-life,66.76
4040,ASSET_EBC9D782,42,9,2021-03-26,New,40.8
4041,ASSET_E9D0206F,39,5,2021-01-15,Midlife,63.18
4042,ASSET_D971C62F,5,2,2023-02-07,New,71.4
4043,ASSET_E15E7914,9,2,2025-10-28,End-of-life,82.59
4044,ASSET_4F4C06C1,32,7,2023-05-25,New,31.7
4045,ASSET_518370DF,43,7,2024-12-19,End-of-life,43.6
4046,ASSET_1352B6A0,31,4,2021-12-26,New,30.64
4047,ASSET_183532D1,4,9,2022-03-23,Midlife,81.77
4048,ASSET_A5F4FD78,5,2,2022-03-29,Midlife,60.19
4049,ASSET_3A59CA26,29,4,2021-09-01,End-of-life,74.92
4050,ASSET_60FFBD2B,48,6,2023-04-08,End-of-life,52.87
4051,ASSET_35D18E37,33,6,2022-12-03,End-of-life,94.37
4052,ASSET_560BB47A,20,10,2023-06-17,New,71.21
4053,ASSET_8143A811,13,7,2022-12-02,Midlife,77.07
4054,ASSET_8D99C599,49,9,2025-04-20,New,40.34
4055,ASSET_0472B29E,30,9,2022-02-13,End-of-life,47.11
4056,ASSET_D6D853F3,6,8,2022-12-07,End-of-life,41.14
4057,ASSET_2C90EF6D,14,9,2021-10-05,End-of-life,80.8
4058,ASSET_2413778C,16,2,2023-01-16,End-of-life,77.12
4059,ASSET_1909BF05,30,5,2024-10-14,End-of-life,41.57
4060,ASSET_875509DE,42,3,2022-10-07,Midlife,40.79
4061,ASSET_3C893689,7,1,2023-08-14,Midlife,84.83
4062,ASSET_7688FD09,15,4,2021-08-22,New,44.12
4063,ASSET_7863A82B,23,6,2025-11-25,Midlife,55.53
4064,ASSET_C5DC795B,20,2,2023-01-16,End-of-life,59.48
4065,ASSET_98545515,32,3,2025-11-14,New,50.2
4066,ASSET_4EDD4419,30,7,2023-09-07,New,84.93
4067,ASSET_98F22923,39,6,2020-11-13,Midlife,68.37
4068,ASSET_8BF4B05B,49,1,2025-08-16,Midlife,36.64
4069,ASSET_06B5C165,39,9,2024-04-19,End-of-life,91.68
4070,ASSET_211E6332,10,5,2022-02-16,New,52.5
4071,ASSET_7D0E9DAE,33,9,2025-08-08,End-of-life,91.47
4072,ASSET_8FA3DE3D,37,5,2023-01-13,Midlife,90.67
4073,ASSET_7782B23D,41,7,2025-02-04,Midlife,70.01
4074,ASSET_3B9492A3,11,2,2023-04-02,New,69.72
4075,ASSET_26DF56A9,49,1,2024-06-27,End-of-life,49.07
4076,ASSET_702F5014,43,6,2021-03-02,New,52.65
4077,ASSET_5B3A8611,7,8,2024-12-13,New,53.95
4078,ASSET_3734A078,3,3,2024-01-28,New,60.12
4079,ASSET_4B267C68,31,5,2025-01-13,End-of-life,87.36
4080,ASSET_5423461A,34,7,2021-12-05,End-of-life,65.91
4081,ASSET_6E7C8B60,5,10,2022-06-20,Midlife,62.62
4082,ASSET_0D590283,31,8,2025-03-30,End-of-life,31.96
4083,ASSET_9779C555,38,3,2025-03-15,Midlife,77.45
4084,ASSET_F0469189,20,1,2023-12-06,End-of-life,90.18
4085,ASSET_9D754F26,28,8,2023-03-01,New,42.15
4086,ASSET_AE1B767B,36,10,2022-05-27,New,52.41
4087,ASSET_84E2A172,43,9,2021-11-02,New,78.8
4088,ASSET_563C2F66,38,6,2023-02-20,Midlife,83.46
4089,ASSET_7C1FF076,26,1,2022-05-13,New,72.33
4090,ASSET_5F68ACD6,39,10,2021-01-01,End-of-life,31.72
4091,ASSET_DF92C283,19,9,2024-06-02,End-of-life,71.42
4092,ASSET_22341067,27,6,2023-04-24,Midlife,39.4
4093,ASSET_876F3277,35,8,2020-10-15,End-of-life,58.14
4094,ASSET_7B994FF2,9,4,2022-12-10,End-of-life,94.31
4095,ASSET_DA2E5349,13,5,2023-10-19,New,46.93
4096,ASSET_2B944E92,38,2,2020-08-07,End-of-life,31.32
4097,ASSET_C822A6C8,19,4,2022-04-18,New,80.74
4098,ASSET_43A1738E,14,1,2023-09-24,Midlife,89.91
4099,ASSET_BEB14E25,7,9,2025-01-13,Midlife,35.95
4100,ASSET_21D3B853,46,4,2021-07-03,Midlife,43.89
4101,ASSET_9320488A,44,3,2023-03-18,New,36.27
4102,ASSET_1F0BB301,26,1,2024-03-31,End-of-life,66.37
4103,ASSET_6B3955A1,48,5,2021-03-22,End-of-life,55.46
4104,ASSET_D109258F,34,2,2022-10-18,Midlife,39.95
4105,ASSET_2542F0F0,44,1,2023-07-22,Midlife,31.98
4106,ASSET_519E9FFA,1,10,2024-03-20,New,64.04
4107,ASSET_97BF48D3,41,5,2022-05-28,End-of-life,72.95
4108,ASSET_52699EF0,22,9,2024-11-13,New,34.27
4109,ASSET_138E6215,48,6,2024-09-09,End-of-life,79.09
4110,ASSET_B2B47A64,6,3,2025-02-21,End-of-life,30.87
4111,ASSET_9D943F73,40,6,2025-11-05,New,50.4
4112,ASSET_6A735573,25,7,2024-04-12,New,48.25
4113,ASSET_FFDF2A53,1,4,2025-10-31,End-of-life,93.03
4114,ASSET_EAECFCB7,48,3,2021-07-20,End-of-life,42.5
4115,ASSET_B46FAFFF,12,3,2026-01-22,New,92.36
4116,ASSET_3854428A,8,5,2020-11-27,New,72.49
4117,ASSET_0CC3BE69,42,7,2024-04-10,End-of-life,94.27
4118,ASSET_769F61A7,47,10,2025-02-25,Midlife,90.54
4119,ASSET_7EA8DC4A,47,9,2022-12-26,End-of-life,38.62
4120,ASSET_14EAC6D1,4,5,2021-10-21,End-of-life,41.16
4121,ASSET_E03EF2E5,40,1,2025-08-03,End-of-life,92.24
4122,ASSET_173011B6,47,7,2021-08-20,New,90.19
4123,ASSET_EA589AC8,17,3,2024-12-02,Midlife,47.97
4124,ASSET_AE5CB2F7,30,9,2024-11-15,End-of-life,46.25
4125,ASSET_81B76C9B,12,5,2024-04-21,Midlife,64.89
4126,ASSET_1DCD034E,3,2,2025-12-04,End-of-life,51.02
4127,ASSET_8DC0459A,48,7,2022-07-25,New,68.16
4128,ASSET_D9766E03,47,7,2021-09-24,End-of-life,87.53
4129,ASSET_78D6BEC7,16,3,2023-06-08,End-of-life,38.06
4130,ASSET_AE69648C,20,9,2023-02-23,Midlife,63.83
4131,ASSET_47F30957,43,8,2025-12-23,Midlife,40.43
4132,ASSET_87776CE0,26,6,2025-07-18,End-of-life,54.72
4133,ASSET_A8B3A077,6,1,2023-01-31,End-of-life,65.69
4134,ASSET_DB3B9DCF,35,9,2024-12-09,Midlife,64.88
4135,ASSET_DBE0788B,42,7,2021-09-26,New,67.51
4136,ASSET_5AB6D25C,45,5,2024-01-20,New,60.12
4137,ASSET_0EB49079,31,9,2023-06-10,End-of-life,65.51
4138,ASSET_1DAF7740,19,4,2023-12-11,Midlife,56.46
4139,ASSET_1CCF6AC0,15,1,2024-08-23,End-of-life,40.83
4140,ASSET_12BF1BF8,6,5,2025-09-19,New,46.79
4141,ASSET_DC8CBA30,16,5,2023-02-21,Midlife,42.96
4142,ASSET_08530651,19,9,2022-02-16,New,89.38
4143,ASSET_3B453B4D,50,7,2020-08-24,New,49.15
4144,ASSET_CE59F272,4,10,2022-06-21,Midlife,84.98
4145,ASSET_9F48A03F,30,10,2020-12-30,New,92.04
4146,ASSET_70858AAA,27,5,2022-04-20,End-of-life,85.63
4147,ASSET_36249E0C,48,10,2021-01-06,Midlife,35.9
4148,ASSET_608DD5D7,7,7,2021-07-06,Midlife,94.38
4149,ASSET_9F581543,2,1,2023-11-20,Midlife,37.86
4150,ASSET_707C94A3,5,1,2024-07-23,End-of-life,74.64
4151,ASSET_0E04AACD,41,10,2021-11-09,Midlife,74.21
4152,ASSET_D00F4DEE,11,10,2025-09-19,End-of-life,46.13
4153,ASSET_BE25E79A,17,10,2025-09-11,Midlife,79.94
4154,ASSET_8241A7CE,13,10,2021-04-20,Midlife,83.76
4155,ASSET_28C9DA8F,10,4,2022-04-22,End-of-life,64.09
4156,ASSET_5754CE2B,50,2,2023-06-14,Midlife,55.97
4157,ASSET_11E30FC2,42,4,2024-04-18,Midlife,40.75
4158,ASSET_39F023C8,12,9,2023-12-30,Midlife,55.36
4159,ASSET_611A0341,30,1,2020-12-24,End-of-life,61.74
4160,ASSET_379F40E3,21,4,2022-09-12,End-of-life,94.06
4161,ASSET_D80C9656,2,2,2021-06-21,End-of-life,86.22
4162,ASSET_8F5527C8,42,2,2021-12-11,New,44.74
4163,ASSET_6F1BEA3A,24,1,2025-08-27,Midlife,58.8
4164,ASSET_B15BC0DA,46,1,2023-11-09,End-of-life,83.83
4165,ASSET_6952353F,2,10,2025-03-30,End-of-life,82.37
4166,ASSET_D2FBBAB7,17,2,2021-07-10,Midlife,53.45
4167,ASSET_F69F197D,28,1,2023-03-19,Midlife,53.17
4168,ASSET_DA292F6A,4,7,2021-06-09,Midlife,32.6
4169,ASSET_97864C06,31,2,2024-03-19,Midlife,60.83
4170,ASSET_FABE1B82,24,9,2021-08-20,Midlife,44.25
4171,ASSET_FB5C49D2,43,6,2020-08-24,Midlife,87.56
4172,ASSET_8CC01254,1,7,2023-12-25,Midlife,31.4
4173,ASSET_BA87ABD3,26,1,2020-08-29,End-of-life,30.79
4174,ASSET_466DE721,42,10,2024-12-11,End-of-life,58.75
4175,ASSET_8953349D,2,2,2024-06-23,New,91.66
4176,ASSET_7D7C492F,9,10,2022-05-27,Midlife,58.11
4177,ASSET_BA5391CB,36,9,2025-05-15,New,55.84
4178,ASSET_06E05F8C,32,10,2025-06-28,End-of-life,71.88
4179,ASSET_15F360C2,11,9,2024-11-19,Midlife,56.81
4180,ASSET_515511AC,14,5,2025-11-10,New,42.48
4181,ASSET_29E92A23,49,7,2023-08-12,Midlife,74.0
4182,ASSET_E55038C0,28,5,2024-10-03,Midlife,75.86
4183,ASSET_CF716EC7,19,6,2025-02-08,Midlife,52.58
4184,ASSET_ED5F9736,12,3,2022-11-26,End-of-life,75.89
4185,ASSET_DCE1A2D3,4,5,2022-05-12,End-of-life,74.85
4186,ASSET_E378C624,26,1,2021-11-25,New,61.53
4187,ASSET_0F0BE157,5,2,2025-01-02,Midlife,56.56
4188,ASSET_FCECBF9C,29,1,2023-07-22,New,56.41
4189,ASSET_39745B18,42,8,2023-04-22,End-of-life,38.19
4190,ASSET_CBA8FF9D,15,1,2023-03-02,End-of-life,85.6
4191,ASSET_0456249E,35,6,2020-09-19,End-of-life,63.69
4192,ASSET_265D9FE9,29,5,2022-03-08,Midlife,88.6
4193,ASSET_406282F9,44,3,2024-10-16,End-of-life,56.91
4194,ASSET_371BA4AC,44,5,2025-02-04,New,84.31
4195,ASSET_E5E63367,12,8,2023-12-16,End-of-life,37.12
4196,ASSET_BDE6E0D8,40,4,2022-12-06,New,79.58
4197,ASSET_A55028A8,45,6,2021-03-31,New,77.39
